,code_x,area,date,median_salary,life_satisfaction,mean_salary,recycling_pct,population_size,number_of_jobs,area_size,no_of_houses,borough_flag,population_density,average_price,houses_sold,no_of_crimes,code_y,latitude,longitude,distance_to_centre,income_price_ratio
845,E09000030,tower hamlets,2015,46681.0,7.48,67320.0,27.0,295236.0,298000.0,2158.0,110791.0,1,136.8100092678406,421944.0,4183.0,28593.0,E09000030,51.5099,-0.0059,9.226819979646441,6.267736185383244
846,E09000031,waltham forest,2015,29352.0,7.55,30911.0,35.0,271170.0,86000.0,3881.0,100311.0,1,69.87116722494203,357513.3333333333,3494.0,21643.0,E09000031,51.5908,-0.0134,13.497551209644344,11.565893479128249
847,E09000032,wandsworth,2015,31968.0,7.53,37251.0,21.0,314544.0,144000.0,3522.0,138841.0,1,89.30834752981261,572691.25,5928.0,23233.0,E09000032,51.4567,-0.191,5.855349834248236,15.37384902418727
848,E09000033,westminster,2015,39392.0,7.6,53316.0,17.0,242299.0,756000.0,2203.0,121116.0,1,109.9859282796187,964643.0,2926.0,49024.0,E09000033,51.4973,-0.1372,0.008789911836825091,18.09293645434766
849,E12000001,north east,2015,25347.0,7.62,29989.0,38.0,2624621.0,1196000.0,,,0,,121315.5,37854.0,0.0,E12000001,,,,4.045333288872587
850,E12000002,north west,2015,25667.0,7.55,30351.0,47.0,7173835.0,3603000.0,,,0,,139918.66666666666,109899.0,0.0,E12000002,,,,4.61001834096625
851,E12000003,yorkshire and the humber,2015,25194.0,7.65,29371.0,44.0,5390576.0,2694000.0,,,0,,,,,,,,,
852,E12000004,east midlands,2015,25003.0,7.74,29407.0,45.0,4677038.0,2304000.0,,,0,,159569.16666666666,80566.0,0.0,E12000004,,,,5.4262307160426655
853,E12000005,west midlands,2015,25682.0,7.62,30179.0,42.0,5751000.0,2818000.0,,,0,,164532.25,83853.0,0.0,E12000005,,,,5.451878789887007
854,E12000006,east,2015,27300.0,,32484.0,49.0,6076451.0,3053000.0,,,0,,,,,,,,,
855,E12000007,london,2015,35303.0,7.5,46946.0,33.0,8673713.0,5810000.0,159471.0,3454488.0,0,54.390534956198934,425134.0833333333,116572.0,0.0,E12000007,,,,9.05581057669095
856,E12000008,south east,2015,29031.0,7.74,35151.0,45.0,8947913.0,4836000.0,,,0,,276942.0,166244.0,0.0,E12000008,,,,7.878637876589571
857,E12000009,south west,2015,25950.0,7.73,30591.0,48.0,5471180.0,2904000.0,,,0,,218993.16666666666,106745.0,0.0,E12000009,,,,7.158744946770836
858,E13000001,inner london,2015,38803.0,,53152.0,,3472058.0,,32796.0,1460827.0,0,105.86833760214661,533711.5,44714.0,0.0,E13000001,,,,10.041230809753161
859,E13000002,outer london,2015,30382.0,,35206.0,,5201655.0,,126676.0,1993662.0,0,41.06267169787489,366446.9166666667,71858.0,0.0,E13000002,,,,10.408649567308604
860,E92000001,england,2015,27841.0,7.64,34231.0,43.0,54786327.0,29219000.0,13303728.0,23542982.0,0,4.118118395084445,211174.75,895083.0,0.0,E92000001,,,,6.169108410505098
861,K02000001,united kingdom,2015,27615.0,,33644.0,,65110034.0,34270000.0,,,0,,,,,,,,,
862,K03000001,great britain,2015,27682.0,,33777.0,,63258413.0,33409000.0,,,0,,,,,,,,,
863,K04000001,england and wales,2015,27680.0,,33933.0,,57885413.0,30651000.0,,,0,,,,,,,,,
864,N92000002,northern ireland,2015,25719.0,7.85,29376.0,,1851621.0,861000.0,,,0,,,,,,,,,
865,S92000003,scotland,2015,27687.0,7.68,32217.0,,5373000.0,2758000.0,,,0,,,,,,,,,
866,W92000004,wales,2015,24869.0,7.63,28359.0,,3099086.0,1433000.0,,,0,,,,,,,,,
867,E09000001,city of london,2016,55487.0,,79489.0,29.0,9401.0,586000.0,315.0,6306.0,1,29.844444444444445,818315.5,172.0,0.0,E09000001,,,,10.294701153618739
868,E09000002,barking and dagenham,2016,30994.0,7.5,37959.0,25.0,206460.0,63000.0,3780.0,73914.0,1,54.61904761904762,273919.75,2203.0,17690.0,E09000002,51.5607,0.1557,21.519657638188217,7.2162003740878315
869,E09000003,barnet,2016,32623.0,7.47,35315.0,37.0,386083.0,169000.0,8675.0,146730.0,1,44.50524495677234,525939.5,5099.0,25697.0,E09000003,51.6252,-0.1517,14.2740326273208,14.892807588843267
870,E09000004,bexley,2016,,7.46,32666.0,53.0,244760.0,86000.0,6429.0,96864.0,1,38.07123969513144,321563.6666666667,3428.0,13420.0,E09000004,51.4549,0.1505,20.53710694269428,9.843986611971674
871,E09000005,brent,2016,30699.0,7.67,36579.0,36.0,328254.0,148000.0,4323.0,116649.0,1,75.93199167244968,489469.4166666667,2992.0,27630.0,E09000005,51.5588,-0.2817,12.14358294359479,13.381159043895861
872,E09000006,bromley,2016,30861.0,7.6,35338.0,47.0,326889.0,134000.0,15013.0,137564.0,1,21.773729434490107,428008.1666666667,5247.0,20734.0,E09000006,51.4039,0.0198,15.064832628203135,12.11183900239591
873,E09000007,camden,2016,37817.0,7.56,45644.0,27.0,246181.0,394000.0,2179.0,102618.0,1,112.97888939880679,807119.0,2197.0,30174.0,E09000007,51.529,-0.1255,3.6279769036763025,17.68291560774691
874,E09000008,croydon,2016,31479.0,7.68,,39.0,382304.0,149000.0,8650.0,154559.0,1,44.19699421965318,355846.6666666667,5312.0,30199.0,E09000008,51.3714,-0.0977,14.26579895663847,
875,E09000009,ealing,2016,29241.0,7.42,34468.0,51.0,343196.0,168000.0,5554.0,131249.0,1,61.792581922938425,476440.6666666667,3176.0,27942.0,E09000009,51.513,-0.3089,12.048618228053073,13.822695446984643
876,E09000010,enfield,2016,28918.0,7.29,33076.0,37.0,331395.0,129000.0,8220.0,124471.0,1,40.315693430656935,385489.75,3239.0,23288.0,E09000010,51.6538,-0.0799,17.868230963120343,11.654666525577458
877,E09000011,greenwich,2016,30180.0,7.28,33568.0,35.0,279766.0,96000.0,5044.0,108603.0,1,55.46510705789056,372737.75,3802.0,23531.0,E09000011,51.4892,0.0648,14.058967000927177,11.103960617254527
878,E09000012,hackney,2016,32404.0,7.26,39387.0,27.0,273526.0,143000.0,1905.0,107574.0,1,143.58320209973752,537746.3333333334,2456.0,29132.0,E09000012,51.545,-0.0553,7.7838292956355035,13.652888855036773
879,E09000013,hammersmith and fulham,2016,35000.0,7.47,40291.0,23.0,179654.0,157000.0,1715.0,85635.0,1,104.75451895043732,755097.5,2203.0,20899.0,E09000013,51.4927,-0.2339,6.732919769826576,18.74109602640788
880,E09000014,haringey,2016,29753.0,7.56,32799.0,36.0,278451.0,92000.0,2960.0,106879.0,1,94.07128378378378,527676.6666666666,2292.0,28217.0,E09000014,51.6,-0.1119,11.569050505698213,16.08819374574428
881,E09000015,harrow,2016,30134.0,7.64,34743.0,40.0,248752.0,93000.0,5046.0,89324.0,1,49.29686880697582,453862.3333333333,2369.0,13593.0,E09000015,51.5898,-0.3346,17.134422659769427,13.063418050638496
882,E09000016,havering,2016,28906.0,7.53,33025.0,37.0,252783.0,100000.0,11446.0,101273.0,1,22.08483312947755,341803.9166666667,3778.0,17471.0,E09000016,51.5812,0.1837,24.14672312021206,10.349853646227606
883,E09000017,hillingdon,2016,33093.0,7.68,39729.0,43.0,302471.0,204000.0,11570.0,108171.0,1,26.142696629213482,400791.4166666667,3426.0,22738.0,E09000017,51.5441,-0.476,24.085708432477933,10.08813251445208
884,E09000018,hounslow,2016,36235.0,7.96,47577.0,30.0,271139.0,197000.0,5659.0,99267.0,1,47.91288213465277,386462.0,2944.0,22858.0,E09000018,51.4746,-0.368,16.226645851389918,8.122874498181895
885,E09000019,islington,2016,39894.0,7.38,52885.0,32.0,232865.0,251000.0,1486.0,101783.0,1,156.70592193808884,642137.0,2340.0,27852.0,E09000019,51.5416,-0.1022,5.503385065590428,12.142138602628345
886,E09000020,kensington and chelsea,2016,30008.0,7.52,35249.0,26.0,156726.0,153000.0,1238.0,86921.0,1,126.59612277867528,1276235.1666666667,1827.0,20256.0,E09000020,51.502,-0.1947,4.026561860056956,36.20628008359576
887,E09000021,kingston upon thames,2016,30729.0,7.69,34343.0,47.0,176107.0,99000.0,3726.0,66651.0,1,47.264358561460014,483333.4166666667,2215.0,10359.0,E09000021,51.4085,-0.3064,15.353537182121393,14.07370982927137
888,E09000022,lambeth,2016,34670.0,7.35,41335.0,29.0,327910.0,175000.0,2725.0,137610.0,1,120.33394495412844,514562.3333333333,3962.0,35442.0,E09000022,51.4607,-0.1163,4.315516335946771,12.448586750534252
889,E09000023,lewisham,2016,32217.0,7.18,34588.0,18.0,301867.0,84000.0,3532.0,124357.0,1,85.4663080407701,402648.6666666667,4004.0,24928.0,E09000023,51.4452,-0.0209,9.941177526580391,11.641282140241318
890,E09000024,merton,2016,28224.0,7.62,34199.0,36.0,205029.0,94000.0,3762.0,83215.0,1,54.5,500267.4166666667,2609.0,13227.0,E09000024,51.4014,-0.1958,11.412143008083262,14.628129964813786
891,E09000025,newham,2016,30743.0,7.61,36946.0,14.0,340978.0,125000.0,3857.0,110251.0,1,88.40497796214675,347956.9166666667,2956.0,31167.0,E09000025,51.5077,0.0469,12.837886562508078,9.417986159981234
892,E09000026,redbridge,2016,28237.0,7.57,32190.0,27.0,299249.0,94000.0,5644.0,102707.0,1,53.02072997873848,391837.25,3064.0,20185.0,E09000026,51.559,0.0741,16.19607314473341,12.172639018328674
893,E09000027,richmond upon thames,2016,33329.0,7.71,38572.0,42.0,195846.0,108000.0,5876.0,84294.0,1,33.329816201497614,653760.75,2919.0,11448.0,E09000027,51.4479,-0.326,14.218289870533994,16.94910167997511
894,E09000028,southwark,2016,37159.0,7.37,42583.0,34.0,313223.0,307000.0,2991.0,129740.0,1,104.72183216315614,510331.3333333333,3625.0,32502.0,E09000028,51.5035,-0.0804,4.007074429171071,11.984391267250624
895,E09000029,sutton,2016,28318.0,7.66,34818.0,37.0,202220.0,84000.0,4385.0,81628.0,1,46.11630558722919,365303.0833333333,3272.0,11030.0,E09000029,51.3618,-0.1945,15.584317095239154,10.491788251287648
896,E09000030,tower hamlets,2016,45975.0,7.75,64345.0,28.0,304854.0,303000.0,2158.0,113185.0,1,141.2669138090825,457129.5833333333,4601.0,30638.0,E09000030,51.5099,-0.0059,9.226819979646441,7.1043528375683165
897,E09000031,waltham forest,2016,27455.0,7.67,30172.0,34.0,275843.0,86000.0,3881.0,101284.0,1,71.07523834063386,413149.4166666667,3074.0,21460.0,E09000031,51.5908,-0.0134,13.497551209644344,13.69313988687083
898,E09000032,wandsworth,2016,33405.0,7.64,37651.0,22.0,316096.0,146000.0,3522.0,141579.0,1,89.74900624645088,608740.8333333334,5328.0,24690.0,E09000032,51.4567,-0.191,5.855349834248236,16.167985799403294
899,E09000033,westminster,2016,40000.0,7.68,53888.0,17.0,247614.0,765000.0,2203.0,122024.0,1,112.39854743531548,995543.3333333334,2627.0,50212.0,E09000033,51.4973,-0.1372,0.008789911836825091,18.474304730799684
900,E12000001,north east,2016,25561.0,7.61,29574.0,36.0,2636848.0,1173000.0,,,0,,124429.66666666667,38459.0,0.0,E12000001,,,,4.207400644710444
901,E12000002,north west,2016,26220.0,7.59,31145.0,46.0,7219623.0,3726000.0,,,0,,147364.41666666666,114828.0,0.0,E12000002,,,,4.731559372826029
902,E12000003,yorkshire and the humber,2016,25946.0,7.69,29811.0,43.0,5425741.0,2735000.0,,,0,,,,,,,,,
903,E12000004,east midlands,2016,25474.0,7.73,30085.0,46.0,4724437.0,2398000.0,,,0,,169999.83333333334,83631.0,0.0,E12000004,,,,5.650650933466291
904,E12000005,west midlands,2016,26352.0,7.67,31295.0,41.0,5800734.0,2882000.0,,,0,,175240.33333333334,87049.0,0.0,E12000005,,,,5.599627203493636
905,E12000006,east,2016,27892.0,,33026.0,49.0,6130542.0,3163000.0,,,0,,,,,,,,,
906,E12000007,london,2016,36170.0,7.54,47924.0,33.0,8787892.0,5982000.0,159471.0,3484878.0,0,55.106520934840816,467502.9166666667,104805.0,0.0,E12000007,,,,9.755089655843976
907,E12000008,south east,2016,29700.0,7.76,35879.0,46.0,9026297.0,4970000.0,,,0,,303754.5,159512.0,0.0,E12000008,,,,8.466080437024443
908,E12000009,south west,2016,26372.0,7.76,31177.0,48.0,5515953.0,2943000.0,,,0,,233252.58333333334,108101.0,0.0,E12000009,,,,7.4815595898686
909,E13000001,inner london,2016,39653.0,,53688.0,,3529346.0,,32796.0,1476462.0,0,107.61513599219417,571584.0833333334,40590.0,0.0,E13000001,,,,10.646402982665277
910,E13000002,outer london,2016,31018.0,,36862.0,,5258546.0,,126676.0,2008417.0,0,41.51177807950993,412538.5,64168.0,0.0,E13000002,,,,11.191430199121045
911,E92000001,england,2016,28496.0,7.68,35053.0,44.0,55268067.0,29972000.0,13303728.0,23732627.0,0,4.154329297772775,227337.16666666666,889661.0,0.0,E92000001,,,,6.485526678648522
912,K02000001,united kingdom,2016,28195.0,,34447.0,,65648054.0,35175000.0,,,0,,,,,,,,,
913,K03000001,great britain,2016,28279.0,,34588.0,,63785917.0,34293000.0,,,0,,,,,,,,,
914,K04000001,england and wales,2016,28325.0,,34758.0,,58381217.0,31445000.0,,,0,,,,,,,,,
915,N92000002,northern ireland,2016,25978.0,7.88,30189.0,,1862137.0,882000.0,,,0,,,,,,,,,
916,S92000003,scotland,2016,27925.0,7.68,32872.0,,5404700.0,2849000.0,,,0,,,,,,,,,
917,W92000004,wales,2016,25440.0,7.65,29150.0,,3113150.0,1472000.0,,,0,,,,,,,,,
918,E09000001,city of london,2017,56295.0,,80655.0,29.0,7654.0,626000.0,315.0,6313.0,1,24.298412698412697,849790.1666666666,219.0,0.0,E09000001,,,,10.536112660922035
919,E09000002,barking and dagenham,2017,28553.0,7.66,32093.0,25.0,210711.0,66000.0,3780.0,74510.0,1,55.743650793650794,287734.8333333333,2070.0,18674.0,E09000002,51.5607,0.1557,21.519657638188217,8.965657100717705
920,E09000003,barnet,2017,32143.0,7.63,36818.0,37.0,387803.0,176000.0,8675.0,148529.0,1,44.70351585014409,538280.9166666666,4028.0,26999.0,E09000003,51.6252,-0.1517,14.2740326273208,14.620047712169772
921,E09000004,bexley,2017,30733.0,7.42,33857.0,52.0,246124.0,91000.0,6429.0,97628.0,1,38.28340332866698,335694.4166666667,3279.0,14822.0,E09000004,51.4549,0.1505,20.53710694269428,9.915066800563153
922,E09000005,brent,2017,30134.0,7.79,35840.0,37.0,329102.0,157000.0,4323.0,118013.0,1,76.12815174647235,487703.75,2223.0,29760.0,E09000005,51.5588,-0.2817,12.14358294359479,13.607805524553571
923,E09000006,bromley,2017,29819.0,7.31,34354.0,50.0,329391.0,134000.0,15013.0,138422.0,1,21.940384999666954,441218.6666666667,4806.0,22786.0,E09000006,51.4039,0.0198,15.064832628203135,12.843298208845162
924,E09000007,camden,2017,38147.0,7.31,44970.0,30.0,253361.0,398000.0,2179.0,103826.0,1,116.2739788893988,839347.5,2195.0,37944.0,E09000007,51.529,-0.1255,3.6279769036763025,18.664609739826552
925,E09000008,croydon,2017,32109.0,7.49,35839.0,38.0,384837.0,155000.0,8650.0,157394.0,1,44.489826589595374,372554.4166666667,5015.0,30588.0,E09000008,51.3714,-0.0977,14.26579895663847,10.395223546043882
926,E09000009,ealing,2017,30259.0,7.55,36039.0,49.0,342736.0,168000.0,5554.0,132094.0,1,61.70975873244508,484592.0833333333,2787.0,28317.0,E09000009,51.513,-0.3089,12.048618228053073,13.446324352322021
927,E09000010,enfield,2017,29134.0,7.34,34096.0,36.0,332705.0,126000.0,8220.0,125369.0,1,40.47506082725061,395929.1666666667,2829.0,25225.0,E09000010,51.6538,-0.0799,17.868230963120343,11.612188135460661
928,E09000011,greenwich,2017,32635.0,7.47,35702.0,35.0,282849.0,102000.0,5044.0,110983.0,1,56.07632831086439,391749.8333333333,3536.0,25525.0,E09000011,51.4892,0.0648,14.058967000927177,10.972769966201707
929,E09000012,hackney,2017,33618.0,7.34,42457.0,27.0,275929.0,139000.0,1905.0,108770.0,1,144.84461942257218,549005.5,2279.0,31827.0,E09000012,51.545,-0.0553,7.7838292956355035,12.930859457804367
930,E09000013,hammersmith and fulham,2017,36972.0,7.34,45218.0,24.0,182998.0,159000.0,1715.0,86609.0,1,106.70437317784257,756900.4166666666,2150.0,21718.0,E09000013,51.4927,-0.2339,6.732919769826576,16.73891849853303
931,E09000014,haringey,2017,31442.0,7.6,35729.0,33.0,271224.0,92000.0,2960.0,107620.0,1,91.62972972972973,557307.0833333334,1956.0,30331.0,E09000014,51.6,-0.1119,11.569050505698213,15.59817188651609
932,E09000015,harrow,2017,31255.0,7.79,39293.0,41.0,248880.0,97000.0,5046.0,89980.0,1,49.32223543400713,470763.4166666667,2102.0,13957.0,E09000015,51.5898,-0.3346,17.134422659769427,11.980846885365503
933,E09000016,havering,2017,29134.0,7.58,33432.0,37.0,256039.0,103000.0,11446.0,101716.0,1,22.369299318539227,360479.3333333333,3600.0,18965.0,E09000016,51.5812,0.1837,24.14672312021206,10.782463906835765
934,E09000017,hillingdon,2017,33596.0,7.55,41156.0,40.0,302343.0,216000.0,11570.0,108935.0,1,26.131633535004323,413586.6666666667,3311.0,28423.0,E09000017,51.5441,-0.476,24.085708432477933,10.049243528687596
935,E09000018,hounslow,2017,34119.0,7.34,42932.0,30.0,269100.0,186000.0,5659.0,99824.0,1,47.552571125640576,400904.5,2660.0,24878.0,E09000018,51.4746,-0.368,16.226645851389918,9.33812773688624
936,E09000019,islington,2017,39348.0,7.38,52752.0,29.0,235000.0,247000.0,1486.0,102457.0,1,158.14266487213996,650114.6666666666,1694.0,32210.0,E09000019,51.5416,-0.1022,5.503385065590428,12.323981397229804
937,E09000020,kensington and chelsea,2017,31678.0,7.31,38625.0,26.0,155741.0,166000.0,1238.0,87276.0,1,125.80048465266559,1344539.75,1565.0,21517.0,E09000020,51.502,-0.1947,4.026561860056956,34.81009061488673
938,E09000021,kingston upon thames,2017,31308.0,7.6,36139.0,48.0,174609.0,100000.0,3726.0,66924.0,1,46.86231884057971,492318.5833333333,2007.0,11489.0,E09000021,51.4085,-0.3064,15.353537182121393,13.62291660901888
939,E09000022,lambeth,2017,35036.0,7.42,40458.0,30.0,324048.0,188000.0,2725.0,138745.0,1,118.91669724770642,518503.5833333333,3836.0,34961.0,E09000022,51.4607,-0.1163,4.315516335946771,12.815848122332625
940,E09000023,lewisham,2017,33294.0,7.31,35454.0,22.0,301307.0,88000.0,3532.0,125961.0,1,85.30775764439412,411048.9166666667,3440.0,25125.0,E09000023,51.4452,-0.0209,9.941177526580391,11.593865760327937
941,E09000024,merton,2017,29627.0,7.55,35907.0,37.0,206052.0,104000.0,3762.0,83649.0,1,54.771929824561404,512185.8333333333,2505.0,13779.0,E09000024,51.4014,-0.1958,11.412143008083262,14.264233529209717
942,E09000025,newham,2017,30770.0,7.47,38661.0,14.0,347996.0,125000.0,3857.0,112628.0,1,90.2245268343272,362131.5,3721.0,34552.0,E09000025,51.5077,0.0469,12.837886562508078,9.3668425545123
943,E09000026,redbridge,2017,29189.0,7.55,32792.0,24.0,301785.0,97000.0,5644.0,103462.0,1,53.47005669737775,410300.1666666667,2766.0,23448.0,E09000026,51.559,0.0741,16.19607314473341,12.51220317963731
944,E09000027,richmond upon thames,2017,32141.0,7.73,39407.0,42.0,195680.0,106000.0,5876.0,84759.0,1,33.30156569094622,665284.6666666666,2760.0,13237.0,E09000027,51.4479,-0.326,14.218289870533994,16.88239822028235
945,E09000028,southwark,2017,37601.0,7.47,44008.0,35.0,314232.0,317000.0,2991.0,132152.0,1,105.05917753259779,515883.3333333333,3560.0,34124.0,E09000028,51.5035,-0.0804,4.007074429171071,11.722489850330243
946,E09000029,sutton,2017,27945.0,7.91,35113.0,50.0,203243.0,85000.0,4385.0,82281.0,1,46.349600912200685,376924.5,3018.0,12058.0,E09000029,51.3618,-0.1945,15.584317095239154,10.734613960641358
947,E09000030,tower hamlets,2017,49369.0,7.51,75103.0,26.0,307964.0,317000.0,2158.0,118012.0,1,142.70806302131604,459279.0,3564.0,32029.0,E09000030,51.5099,-0.0059,9.226819979646441,6.115321624968376
948,E09000031,waltham forest,2017,28284.0,7.73,31049.0,32.0,275505.0,88000.0,3881.0,102317.0,1,70.98814738469467,436116.5833333333,2793.0,22808.0,E09000031,51.5908,-0.0134,13.497551209644344,14.046075021203045
949,E09000032,wandsworth,2017,33137.0,7.64,40076.0,22.0,323257.0,151000.0,3522.0,143915.0,1,91.78222600795003,617921.4166666666,5178.0,25328.0,E09000032,51.4567,-0.191,5.855349834248236,15.418739811025716
950,E09000033,westminster,2017,42152.0,7.57,59878.0,19.0,244796.0,754000.0,2203.0,123366.0,1,111.11938266000908,1064771.5,2557.0,57216.0,E09000033,51.4973,-0.1372,0.008789911836825091,17.78234910985671
951,E12000001,north east,2017,25904.0,7.66,30415.0,35.0,2644727.0,1208000.0,,,0,,126595.83333333333,40518.0,0.0,E12000001,,,,4.16228286481451
952,E12000002,north west,2017,26754.0,7.68,31733.0,45.0,7258627.0,3778000.0,,,0,,154756.83333333334,117838.0,0.0,E12000002,,,,4.876842193720522
953,E12000003,yorkshire and the humber,2017,26309.0,7.66,30484.0,42.0,,2759000.0,,,0,,,,,,,,,
954,E12000004,east midlands,2017,25882.0,7.72,30566.0,44.0,4771666.0,2389000.0,,,0,,180237.33333333334,82255.0,0.0,E12000004,,,,5.896660777770508
955,E12000005,west midlands,2017,26837.0,7.67,31930.0,40.0,5860706.0,2990000.0,,,0,,185005.58333333334,87919.0,0.0,E12000005,,,,5.794099070884227
956,E12000006,east,2017,28456.0,,33887.0,49.0,6168432.0,3218000.0,,,0,,,,,,,,,
957,E12000007,london,2017,37171.0,7.52,50285.0,33.0,8825001.0,6125000.0,159471.0,3524438.0,0,55.339221551253836,480247.25,96040.0,0.0,E12000007,,,,9.550507109475987
958,E12000008,south east,2017,30236.0,7.76,36442.0,47.0,9080825.0,4897000.0,,,0,,317535.0,153884.0,0.0,E12000008,,,,8.713435047472696
959,E12000009,south west,2017,27119.0,7.76,31645.0,49.0,5559316.0,2993000.0,,,0,,245218.25,106189.0,0.0,E12000009,,,,7.749036182651288
960,E13000001,inner london,2017,40675.0,,56859.0,,3545507.0,,32796.0,1497650.0,0,108.10790950115867,585442.75,37914.0,0.0,E13000001,,,,10.296395469494716
961,E13000002,outer london,2017,31298.0,,36752.0,,5279494.0,,126676.0,2026789.0,0,41.67714484195901,426752.9166666667,58095.0,0.0,E13000002,,,,11.611692334204035
962,E92000001,england,2017,29083.0,7.68,36076.0,43.0,55619430.0,30359000.0,13303728.0,23949972.0,0,4.180740165463395,238161.16666666666,876469.0,0.0,E92000001,,,,6.601651143881435
963,K02000001,united kingdom,2017,28759.0,,35398.0,,66040229.0,35547000.0,,,0,,,,,,,,,
964,K03000001,great britain,2017,28869.0,,35564.0,,64169395.0,34656000.0,,,0,,,,,,,,,
965,K04000001,england and wales,2017,28939.0,,35779.0,,58744595.0,31823000.0,,,0,,,,,,,,,
966,N92000002,northern ireland,2017,25935.0,7.92,30254.0,,1870834.0,891000.0,,,0,,,,,,,,,
967,S92000003,scotland,2017,28335.0,7.71,33383.0,,5424800.0,2833000.0,,,0,,,,,,,,,
968,W92000004,wales,2017,26026.0,7.69,29976.0,,3125165.0,1464000.0,,,0,,,,,,,,,
969,E09000001,city of london,2018,61203.0,,90028.0,30.0,8706.0,640000.0,315.0,6451.0,1,27.63809523809524,784809.0,392.0,0.0,E09000001,,,,8.717387923757054
970,E09000002,barking and dagenham,2018,29995.0,7.52,32671.0,24.0,211998.0,66000.0,3780.0,74923.0,1,56.08412698412698,295196.6666666667,1933.0,18281.0,E09000002,51.5607,0.1557,21.519657638188217,9.035434075071676
971,E09000003,barnet,2018,29927.0,7.55,36776.0,35.0,392140.0,170000.0,8675.0,150737.0,1,45.20345821325648,533266.4166666666,3911.0,28273.0,E09000003,51.6252,-0.1517,14.2740326273208,14.500392012906968
972,E09000004,bexley,2018,,7.54,34496.0,54.0,247258.0,87000.0,6429.0,97905.0,1,38.45979156945093,342603.5833333333,3056.0,15372.0,E09000004,51.4549,0.1505,20.53710694269428,9.931690147649968
973,E09000005,brent,2018,30366.0,7.71,35830.0,37.0,330795.0,157000.0,4323.0,118707.0,1,76.51977793199167,492845.3333333333,1993.0,30802.0,E09000005,51.5588,-0.2817,12.14358294359479,13.755102800260488
974,E09000006,bromley,2018,30762.0,7.57,35201.0,50.0,331096.0,127000.0,15013.0,138976.0,1,22.05395324052488,443410.0,4643.0,23233.0,E09000006,51.4039,0.0198,15.064832628203135,12.596517144399307
975,E09000007,camden,2018,39198.0,7.48,46502.0,31.0,262226.0,403000.0,2179.0,104771.0,1,120.34235888022029,842410.5,1839.0,35654.0,E09000007,51.529,-0.1255,3.6279769036763025,18.115575674164553
976,E09000008,croydon,2018,33804.0,7.69,36880.0,47.0,385346.0,149000.0,8650.0,159470.0,1,44.54867052023121,370298.4166666667,4183.0,31031.0,E09000008,51.3714,-0.0977,14.26579895663847,10.040629519161245
977,E09000009,ealing,2018,29928.0,7.53,36304.0,53.0,341982.0,148000.0,5554.0,133551.0,1,61.57400072020166,480050.5833333333,2792.0,28307.0,E09000009,51.513,-0.3089,12.048618228053073,13.223076887762597
978,E09000010,enfield,2018,29238.0,7.37,37030.0,33.0,333869.0,133000.0,8220.0,125755.0,1,40.61666666666667,396631.6666666667,2557.0,27988.0,E09000010,51.6538,-0.0799,17.868230963120343,10.711090107120354
979,E09000011,greenwich,2018,33163.0,7.54,36288.0,33.0,286186.0,106000.0,5044.0,112884.0,1,56.73790642347343,388344.4166666667,3492.0,25713.0,E09000011,51.4892,0.0648,14.058967000927177,10.70173105893592
980,E09000012,hackney,2018,35286.0,7.5,40439.0,28.0,279665.0,152000.0,1905.0,110037.0,1,146.8057742782152,544640.4166666666,1998.0,31247.0,E09000012,51.545,-0.0553,7.7838292956355035,13.468196955084611
981,E09000013,hammersmith and fulham,2018,40972.0,7.72,44781.0,24.0,185426.0,155000.0,1715.0,88140.0,1,108.1201166180758,725525.3333333334,2227.0,22127.0,E09000013,51.4927,-0.2339,6.732919769826576,16.201633133099605
982,E09000014,haringey,2018,29801.0,7.35,34178.0,29.0,270624.0,91000.0,2960.0,108820.0,1,91.42702702702702,551560.6666666666,2049.0,31024.0,E09000014,51.6,-0.1119,11.569050505698213,16.137885969532057
983,E09000015,harrow,2018,30553.0,7.65,35325.0,40.0,250149.0,91000.0,5046.0,90680.0,1,49.57372175980975,465907.5,2234.0,14898.0,E09000015,51.5898,-0.3346,17.134422659769427,13.189171974522292
984,E09000016,havering,2018,30181.0,7.68,34484.0,37.0,257810.0,108000.0,11446.0,101993.0,1,22.52402586056264,370248.9166666667,3516.0,18707.0,E09000016,51.5812,0.1837,24.14672312021206,10.736832057379269
985,E09000017,hillingdon,2018,31886.0,7.76,39670.0,37.0,304824.0,209000.0,11570.0,109777.0,1,26.34606741573034,410266.0,3017.0,25566.0,E09000017,51.5441,-0.476,24.085708432477933,10.341971262919083
986,E09000018,hounslow,2018,35935.0,7.85,46102.0,31.0,270782.0,178000.0,5659.0,100735.0,1,47.84979678388408,396631.0833333333,2302.0,25471.0,E09000018,51.4746,-0.368,16.226645851389918,8.603337888450248
987,E09000019,islington,2018,40000.0,7.51,53489.0,29.0,239142.0,255000.0,1486.0,102824.0,1,160.9300134589502,649824.0833333334,1752.0,28791.0,E09000019,51.5416,-0.1022,5.503385065590428,12.14874242055999
988,E09000020,kensington and chelsea,2018,32976.0,7.23,42099.0,27.0,156197.0,164000.0,1238.0,87611.0,1,126.16882067851373,1363880.0833333333,1326.0,22065.0,E09000020,51.502,-0.1947,4.026561860056956,32.39697102860717
